studentID,atv,test 1,test 2,avg test,avg class atvs,avg atv,grades
10215,504,9,10,9.5,8.686666667,9.115355054,9.2
10216,504,8,7.5,7.75,9.023333333,8.523809524,8.26
10217,504,8.6,9.5,9.05,9.486666667,10,9.4
10218,504,7.933333333,5.5,6.716666667,7.02,7.889901539,7.09
10219,504,2.5,10,6.25,7.52,8.919590643,7.23
10220,504,8.5,5.5,7,6.976666667,6.468253968,6.86
10221,504,3.977777778,10,6.988888889,3.453333333,8.946418341,6.59
10222,504,4.5,8,6.25,5.14,6.001984127,5.91
10223,504,9,10,9.5,8.443333333,7.486014716,8.73
10226,504,6.083333333,10,8.041666667,7,8.01984127,7.78
10227,504,9,10,9.5,7.176666667,7.050509607,8.31
10228,504,8.166666667,10,9.083333333,5.426666667,8.752649523,8.09
10230,504,5.166666667,10,7.583333333,7.35,7.94484127,7.62
10231,504,9,10,9.5,9.286666667,9.702380952,9.5
10232,504,7,10,8.5,6.706666667,9.986111111,8.42
10233,504,8,9,8.5,7.1,5.691938179,7.45
10234,504,4.25,10,7.125,6.38,9.574979114,7.55
10237,504,5.6,10,7.8,7.61,8.368325831,7.89
10238,504,5.255555556,0,2.627777778,6.833333333,5.580513784,5.02
10240,504,6.166666667,10,8.083333333,6.31,8.464285714,7.74
10169,515,3.9,10,6.95,7.026666667,8.977370722,7.48
10170,515,5.2,7.5,6.35,6.226666667,9.992063492,7.23
10171,515,10.5,9.5,9.75,9.276666667,9.952380952,9.68
10172,515,7.555555556,10,8.777777778,8.19,9.950654249,8.92
10174,515,0.755555556,7.5,4.127777778,5.613333333,8.493107769,5.59
10175,515,7,10,8.5,9.796666667,10,9.2
10176,515,9,10,9.5,7.303333333,9.965747703,9.07
10178,515,4.805555556,7,5.902777778,5.743333333,8.238685361,6.45
10179,515,6.333333333,7.5,6.916666667,8.68,8.428571429,7.74
10181,515,9.433333333,10,9.716666667,7.09,9.921766922,9.11
10183,515,5.277777778,2.75,4.013888889,5.27,6.943631409,5.06
10184,515,8.277777778,10,9.138888889,7.766666667,10,9.01
10185,515,6.055555556,7.5,6.777777778,8.6,8.197543099,7.59
10186,515,7.5,8,7.75,6.81,9.867069523,8.04
10187,515,5.555555556,8,6.777777778,5.896666667,7.329758495,6.7
10188,515,6.277777778,10,8.138888889,9.53,9.855419799,8.92
10189,515,3.916666667,10,6.958333333,6.11,7.845167489,6.97
10190,515,6.277777778,5,5.638888889,5.996666667,7.458552044,6.18
10191,515,9.5,10,9.75,8.813333333,9.934837093,9.56
10192,515,5.6,10,7.8,8.393333333,8.826577071,8.2
10193,515,8.833333333,10,9.416666667,8.15,9.727166529,9.18
10195,515,0,0,0,2.716666667,3.307777778,1.51
10196,515,6,10,8,8.786666667,9.992481203,8.69
10197,515,7,10,8.5,7.796666667,8.543450342,8.34
10198,515,5,10,7.5,7.586666667,9.985284149,8.14
10199,515,10.5,10,10,7.22,7.588635286,8.7
10200,515,5.166666667,10,7.583333333,5.443333333,8.047619048,7.16
10201,515,8.055555556,10,9.027777778,8.02,9.47039072,8.89
10202,515,5.5,10,7.75,6.676666667,8.019748947,7.55
10203,515,5.277777778,10,7.638888889,4.036666667,7.458005643,6.69
10204,515,7,10,8.5,7.976666667,9.854917106,8.71
10206,515,6.055555556,9.5,7.777777778,7.983333333,9.959498608,8.37
10208,515,9.5,10,9.75,9.473333333,9.874108348,9.71
10209,515,8.5,10,9.25,9.85,9.659858837,9.5
10210,515,5,10,7.5,7.196666667,9.265059981,7.87
10211,515,10.5,9,9.5,8.276666667,8.516716471,8.95
10212,515,9,8,8.5,7.92,6.866186299,7.95
10213,515,5.333333333,10,7.666666667,7.453333333,9.917124542,8.18
10214,515,8,10,9,8.246666667,8.958333333,8.8
10215,515,9,10,9.5,8.686666667,9.115355054,9.2
10216,515,8,7.5,7.75,9.023333333,8.523809524,8.26
10217,515,8.6,9.5,9.05,9.486666667,10,9.4
10218,515,7.933333333,5.5,6.716666667,7.02,7.889901539,7.09
10219,515,2.5,10,6.25,7.52,8.919590643,7.23
10220,515,8.5,5.5,7,6.976666667,6.468253968,6.86
10221,515,3.977777778,10,6.988888889,3.453333333,8.946418341,6.59
10222,515,4.5,8,6.25,5.14,6.001984127,5.91
10223,515,9,10,9.5,8.443333333,7.486014716,8.73
10226,515,6.083333333,10,8.041666667,7,8.01984127,7.78
10227,515,9,10,9.5,7.176666667,7.050509607,8.31
10228,515,8.166666667,10,9.083333333,5.426666667,8.752649523,8.09
10230,515,5.166666667,10,7.583333333,7.35,7.94484127,7.62
10231,515,9,10,9.5,9.286666667,9.702380952,9.5
10232,515,7,10,8.5,6.706666667,9.986111111,8.42
10233,515,8,9,8.5,7.1,5.691938179,7.45
10234,515,4.25,10,7.125,6.38,9.574979114,7.55
10237,515,5.6,10,7.8,7.61,8.368325831,7.89
10238,515,5.255555556,0,2.627777778,6.833333333,5.580513784,5.02
10240,515,6.166666667,10,8.083333333,6.31,8.464285714,7.74
10169,520,3.9,10,6.95,7.026666667,8.977370722,7.48
10170,520,5.2,7.5,6.35,6.226666667,9.992063492,7.23
10171,520,10.5,9.5,9.75,9.276666667,9.952380952,9.68
10172,520,7.555555556,10,8.777777778,8.19,9.950654249,8.92
10174,520,0.755555556,7.5,4.127777778,5.613333333,8.493107769,5.59
10175,520,7,10,8.5,9.796666667,10,9.2
10176,520,9,10,9.5,7.303333333,9.965747703,9.07
10178,520,4.805555556,7,5.902777778,5.743333333,8.238685361,6.45
10179,520,6.333333333,7.5,6.916666667,8.68,8.428571429,7.74
10181,520,9.433333333,10,9.716666667,7.09,9.921766922,9.11
10183,520,5.277777778,2.75,4.013888889,5.27,6.943631409,5.06
10184,520,8.277777778,10,9.138888889,7.766666667,10,9.01
10185,520,6.055555556,7.5,6.777777778,8.6,8.197543099,7.59
10186,520,7.5,8,7.75,6.81,9.867069523,8.04
10187,520,5.555555556,8,6.777777778,5.896666667,7.329758495,6.7
10188,520,6.277777778,10,8.138888889,9.53,9.855419799,8.92
10189,520,3.916666667,10,6.958333333,6.11,7.845167489,6.97
10190,520,6.277777778,5,5.638888889,5.996666667,7.458552044,6.18
10191,520,9.5,10,9.75,8.813333333,9.934837093,9.56
10192,520,5.6,10,7.8,8.393333333,8.826577071,8.2
10193,520,8.833333333,10,9.416666667,8.15,9.727166529,9.18
10196,520,6,10,8,8.786666667,9.992481203,8.69
10197,520,7,10,8.5,7.796666667,8.543450342,8.34
10198,520,5,10,7.5,7.586666667,9.985284149,8.14
10199,520,10.5,10,10,7.22,7.588635286,8.7
10200,520,5.166666667,10,7.583333333,5.443333333,8.047619048,7.16
10201,520,8.055555556,10,9.027777778,8.02,9.47039072,8.89
10202,520,5.5,10,7.75,6.676666667,8.019748947,7.55
10203,520,5.277777778,10,7.638888889,4.036666667,7.458005643,6.69
10204,520,7,10,8.5,7.976666667,9.854917106,8.71
10206,520,6.055555556,9.5,7.777777778,7.983333333,9.959498608,8.37
10208,520,9.5,10,9.75,9.473333333,9.874108348,9.71
10209,520,8.5,10,9.25,9.85,9.659858837,9.5
10210,520,5,10,7.5,7.196666667,9.265059981,7.87
10211,520,10.5,9,9.5,8.276666667,8.516716471,8.95
10212,520,9,8,8.5,7.92,6.866186299,7.95
10213,520,5.333333333,10,7.666666667,7.453333333,9.917124542,8.18
10214,520,8,10,9,8.246666667,8.958333333,8.8
10215,520,9,10,9.5,8.686666667,9.115355054,9.2
10216,520,8,7.5,7.75,9.023333333,8.523809524,8.26
10217,520,8.6,9.5,9.05,9.486666667,10,9.4
10218,520,7.933333333,5.5,6.716666667,7.02,7.889901539,7.09
10219,520,2.5,10,6.25,7.52,8.919590643,7.23
10220,520,8.5,5.5,7,6.976666667,6.468253968,6.86
10221,520,3.977777778,10,6.988888889,3.453333333,8.946418341,6.59
10222,520,4.5,8,6.25,5.14,6.001984127,5.91
10223,520,9,10,9.5,8.443333333,7.486014716,8.73
10227,520,9,10,9.5,7.176666667,7.050509607,8.31
10228,520,8.166666667,10,9.083333333,5.426666667,8.752649523,8.09
10230,520,5.166666667,10,7.583333333,7.35,7.94484127,7.62
10231,520,9,10,9.5,9.286666667,9.702380952,9.5
10232,520,7,10,8.5,6.706666667,9.986111111,8.42
10233,520,8,9,8.5,7.1,5.691938179,7.45
10234,520,4.25,10,7.125,6.38,9.574979114,7.55
10237,520,5.6,10,7.8,7.61,8.368325831,7.89
10238,520,5.255555556,0,2.627777778,6.833333333,5.580513784,5.02
10240,520,6.166666667,10,8.083333333,6.31,8.464285714,7.74
10169,522,3.9,10,6.95,7.026666667,8.977370722,7.48
10170,522,5.2,7.5,6.35,6.226666667,9.992063492,7.23
10171,522,10.5,9.5,9.75,9.276666667,9.952380952,9.68
10172,522,7.555555556,10,8.777777778,8.19,9.950654249,8.92
10174,522,0.755555556,7.5,4.127777778,5.613333333,8.493107769,5.59
10175,522,7,10,8.5,9.796666667,10,9.2
10176,522,9,10,9.5,7.303333333,9.965747703,9.07
10178,522,4.805555556,7,5.902777778,5.743333333,8.238685361,6.45
10179,522,6.333333333,7.5,6.916666667,8.68,8.428571429,7.74
10181,522,9.433333333,10,9.716666667,7.09,9.921766922,9.11
10183,522,5.277777778,2.75,4.013888889,5.27,6.943631409,5.06
10184,522,8.277777778,10,9.138888889,7.766666667,10,9.01
10185,522,6.055555556,7.5,6.777777778,8.6,8.197543099,7.59
10186,522,7.5,8,7.75,6.81,9.867069523,8.04
10187,522,5.555555556,8,6.777777778,5.896666667,7.329758495,6.7
10188,522,6.277777778,10,8.138888889,9.53,9.855419799,8.92
10189,522,3.916666667,10,6.958333333,6.11,7.845167489,6.97
10190,522,6.277777778,5,5.638888889,5.996666667,7.458552044,6.18
10191,522,9.5,10,9.75,8.813333333,9.934837093,9.56
10192,522,5.6,10,7.8,8.393333333,8.826577071,8.2
10193,522,8.833333333,10,9.416666667,8.15,9.727166529,9.18
10196,522,6,10,8,8.786666667,9.992481203,8.69
10197,522,7,10,8.5,7.796666667,8.543450342,8.34
10198,522,5,10,7.5,7.586666667,9.985284149,8.14
10199,522,10.5,10,10,7.22,7.588635286,8.7
10200,522,5.166666667,10,7.583333333,5.443333333,8.047619048,7.16
10201,522,8.055555556,10,9.027777778,8.02,9.47039072,8.89
10202,522,5.5,10,7.75,6.676666667,8.019748947,7.55
10203,522,5.277777778,10,7.638888889,4.036666667,7.458005643,6.69
10204,522,7,10,8.5,7.976666667,9.854917106,8.71
10206,522,6.055555556,9.5,7.777777778,7.983333333,9.959498608,8.37
10208,522,9.5,10,9.75,9.473333333,9.874108348,9.71
10209,522,8.5,10,9.25,9.85,9.659858837,9.5
10210,522,5,10,7.5,7.196666667,9.265059981,7.87
10211,522,10.5,9,9.5,8.276666667,8.516716471,8.95
10212,522,9,8,8.5,7.92,6.866186299,7.95
10213,522,5.333333333,10,7.666666667,7.453333333,9.917124542,8.18
10214,522,8,10,9,8.246666667,8.958333333,8.8
10215,522,9,10,9.5,8.686666667,9.115355054,9.2
10216,522,8,7.5,7.75,9.023333333,8.523809524,8.26
10217,522,8.6,9.5,9.05,9.486666667,10,9.4
10218,522,7.933333333,5.5,6.716666667,7.02,7.889901539,7.09
10219,522,2.5,10,6.25,7.52,8.919590643,7.23
10220,522,8.5,5.5,7,6.976666667,6.468253968,6.86
10221,522,3.977777778,10,6.988888889,3.453333333,8.946418341,6.59
10222,522,4.5,8,6.25,5.14,6.001984127,5.91
10223,522,9,10,9.5,8.443333333,7.486014716,8.73
10226,522,6.083333333,10,8.041666667,7,8.01984127,7.78
10227,522,9,10,9.5,7.176666667,7.050509607,8.31
10228,522,8.166666667,10,9.083333333,5.426666667,8.752649523,8.09
10230,522,5.166666667,10,7.583333333,7.35,7.94484127,7.62
10231,522,9,10,9.5,9.286666667,9.702380952,9.5
10232,522,7,10,8.5,6.706666667,9.986111111,8.42
10233,522,8,9,8.5,7.1,5.691938179,7.45
10234,522,4.25,10,7.125,6.38,9.574979114,7.55
10237,522,5.6,10,7.8,7.61,8.368325831,7.89
10238,522,5.255555556,0,2.627777778,6.833333333,5.580513784,5.02
10240,522,6.166666667,10,8.083333333,6.31,8.464285714,7.74
10169,524,3.9,10,6.95,7.026666667,8.977370722,7.48
10170,524,5.2,7.5,6.35,6.226666667,9.992063492,7.23
10171,524,10.5,9.5,9.75,9.276666667,9.952380952,9.68
10172,524,7.555555556,10,8.777777778,8.19,9.950654249,8.92
10174,524,0.755555556,7.5,4.127777778,5.613333333,8.493107769,5.59
10175,524,7,10,8.5,9.796666667,10,9.2
10176,524,9,10,9.5,7.303333333,9.965747703,9.07
10178,524,4.805555556,7,5.902777778,5.743333333,8.238685361,6.45
10179,524,6.333333333,7.5,6.916666667,8.68,8.428571429,7.74
10181,524,9.433333333,10,9.716666667,7.09,9.921766922,9.11
10183,524,5.277777778,2.75,4.013888889,5.27,6.943631409,5.06
10184,524,8.277777778,10,9.138888889,7.766666667,10,9.01
10185,524,6.055555556,7.5,6.777777778,8.6,8.197543099,7.59
10186,524,7.5,8,7.75,6.81,9.867069523,8.04
10187,524,5.555555556,8,6.777777778,5.896666667,7.329758495,6.7
10188,524,6.277777778,10,8.138888889,9.53,9.855419799,8.92
10189,524,3.916666667,10,6.958333333,6.11,7.845167489,6.97
10190,524,6.277777778,5,5.638888889,5.996666667,7.458552044,6.18
10191,524,9.5,10,9.75,8.813333333,9.934837093,9.56
10192,524,5.6,10,7.8,8.393333333,8.826577071,8.2
10193,524,8.833333333,10,9.416666667,8.15,9.727166529,9.18
10196,524,6,10,8,8.786666667,9.992481203,8.69
10197,524,7,10,8.5,7.796666667,8.543450342,8.34
10198,524,5,10,7.5,7.586666667,9.985284149,8.14
10200,524,5.166666667,10,7.583333333,5.443333333,8.047619048,7.16
10201,524,8.055555556,10,9.027777778,8.02,9.47039072,8.89
10202,524,5.5,10,7.75,6.676666667,8.019748947,7.55
10203,524,5.277777778,10,7.638888889,4.036666667,7.458005643,6.69
10204,524,7,10,8.5,7.976666667,9.854917106,8.71
10206,524,6.055555556,9.5,7.777777778,7.983333333,9.959498608,8.37
10208,524,9.5,10,9.75,9.473333333,9.874108348,9.71
10209,524,8.5,10,9.25,9.85,9.659858837,9.5
10210,524,5,10,7.5,7.196666667,9.265059981,7.87
10211,524,10.5,9,9.5,8.276666667,8.516716471,8.95
10212,524,9,8,8.5,7.92,6.866186299,7.95
10213,524,5.333333333,10,7.666666667,7.453333333,9.917124542,8.18
10214,524,8,10,9,8.246666667,8.958333333,8.8
10215,524,9,10,9.5,8.686666667,9.115355054,9.2
10216,524,8,7.5,7.75,9.023333333,8.523809524,8.26
10217,524,8.6,9.5,9.05,9.486666667,10,9.4
10218,524,7.933333333,5.5,6.716666667,7.02,7.889901539,7.09
10219,524,2.5,10,6.25,7.52,8.919590643,7.23
10221,524,3.977777778,10,6.988888889,3.453333333,8.946418341,6.59
10222,524,4.5,8,6.25,5.14,6.001984127,5.91
10223,524,9,10,9.5,8.443333333,7.486014716,8.73
10226,524,6.083333333,10,8.041666667,7,8.01984127,7.78
10227,524,9,10,9.5,7.176666667,7.050509607,8.31
10228,524,8.166666667,10,9.083333333,5.426666667,8.752649523,8.09
10230,524,5.166666667,10,7.583333333,7.35,7.94484127,7.62
10231,524,9,10,9.5,9.286666667,9.702380952,9.5
10232,524,7,10,8.5,6.706666667,9.986111111,8.42
10234,524,4.25,10,7.125,6.38,9.574979114,7.55
10237,524,5.6,10,7.8,7.61,8.368325831,7.89
10238,524,5.255555556,0,2.627777778,6.833333333,5.580513784,5.02
10240,524,6.166666667,10,8.083333333,6.31,8.464285714,7.74
10169,528,3.9,10,6.95,7.026666667,8.977370722,7.48
10170,528,5.2,7.5,6.35,6.226666667,9.992063492,7.23
10171,528,10.5,9.5,9.75,9.276666667,9.952380952,9.68
10172,528,7.555555556,10,8.777777778,8.19,9.950654249,8.92
10174,528,0.755555556,7.5,4.127777778,5.613333333,8.493107769,5.59
10175,528,7,10,8.5,9.796666667,10,9.2
10176,528,9,10,9.5,7.303333333,9.965747703,9.07
10178,528,4.805555556,7,5.902777778,5.743333333,8.238685361,6.45
10179,528,6.333333333,7.5,6.916666667,8.68,8.428571429,7.74
10181,528,9.433333333,10,9.716666667,7.09,9.921766922,9.11
10183,528,5.277777778,2.75,4.013888889,5.27,6.943631409,5.06
10184,528,8.277777778,10,9.138888889,7.766666667,10,9.01
10185,528,6.055555556,7.5,6.777777778,8.6,8.197543099,7.59
10186,528,7.5,8,7.75,6.81,9.867069523,8.04
10187,528,5.555555556,8,6.777777778,5.896666667,7.329758495,6.7
10188,528,6.277777778,10,8.138888889,9.53,9.855419799,8.92
10189,528,3.916666667,10,6.958333333,6.11,7.845167489,6.97
10190,528,6.277777778,5,5.638888889,5.996666667,7.458552044,6.18
10191,528,9.5,10,9.75,8.813333333,9.934837093,9.56
10192,528,5.6,10,7.8,8.393333333,8.826577071,8.2
10193,528,8.833333333,10,9.416666667,8.15,9.727166529,9.18
10196,528,6,10,8,8.786666667,9.992481203,8.69
10197,528,7,10,8.5,7.796666667,8.543450342,8.34
10198,528,5,10,7.5,7.586666667,9.985284149,8.14
10200,528,5.166666667,10,7.583333333,5.443333333,8.047619048,7.16
10201,528,8.055555556,10,9.027777778,8.02,9.47039072,8.89
10202,528,5.5,10,7.75,6.676666667,8.019748947,7.55
10203,528,5.277777778,10,7.638888889,4.036666667,7.458005643,6.69
10204,528,7,10,8.5,7.976666667,9.854917106,8.71
10206,528,6.055555556,9.5,7.777777778,7.983333333,9.959498608,8.37
10208,528,9.5,10,9.75,9.473333333,9.874108348,9.71
10209,528,8.5,10,9.25,9.85,9.659858837,9.5
10210,528,5,10,7.5,7.196666667,9.265059981,7.87
10211,528,10.5,9,9.5,8.276666667,8.516716471,8.95
10212,528,9,8,8.5,7.92,6.866186299,7.95
10213,528,5.333333333,10,7.666666667,7.453333333,9.917124542,8.18
10214,528,8,10,9,8.246666667,8.958333333,8.8
10215,528,9,10,9.5,8.686666667,9.115355054,9.2
10216,528,8,7.5,7.75,9.023333333,8.523809524,8.26
10217,528,8.6,9.5,9.05,9.486666667,10,9.4
10218,528,7.933333333,5.5,6.716666667,7.02,7.889901539,7.09
10219,528,2.5,10,6.25,7.52,8.919590643,7.23
10221,528,3.977777778,10,6.988888889,3.453333333,8.946418341,6.59
10222,528,4.5,8,6.25,5.14,6.001984127,5.91
10223,528,9,10,9.5,8.443333333,7.486014716,8.73
10226,528,6.083333333,10,8.041666667,7,8.01984127,7.78
10227,528,9,10,9.5,7.176666667,7.050509607,8.31
10228,528,8.166666667,10,9.083333333,5.426666667,8.752649523,8.09
10230,528,5.166666667,10,7.583333333,7.35,7.94484127,7.62
10231,528,9,10,9.5,9.286666667,9.702380952,9.5
10232,528,7,10,8.5,6.706666667,9.986111111,8.42
10234,528,4.25,10,7.125,6.38,9.574979114,7.55
10237,528,5.6,10,7.8,7.61,8.368325831,7.89
10238,528,5.255555556,0,2.627777778,6.833333333,5.580513784,5.02
10240,528,6.166666667,10,8.083333333,6.31,8.464285714,7.74
10169,534,3.9,10,6.95,7.026666667,8.977370722,7.48
10170,534,5.2,7.5,6.35,6.226666667,9.992063492,7.23
10171,534,10.5,9.5,9.75,9.276666667,9.952380952,9.68
10172,534,7.555555556,10,8.777777778,8.19,9.950654249,8.92
10174,534,0.755555556,7.5,4.127777778,5.613333333,8.493107769,5.59
10175,534,7,10,8.5,9.796666667,10,9.2
10176,534,9,10,9.5,7.303333333,9.965747703,9.07
10178,534,4.805555556,7,5.902777778,5.743333333,8.238685361,6.45
10179,534,6.333333333,7.5,6.916666667,8.68,8.428571429,7.74
10181,534,9.433333333,10,9.716666667,7.09,9.921766922,9.11
10183,534,5.277777778,2.75,4.013888889,5.27,6.943631409,5.06
10184,534,8.277777778,10,9.138888889,7.766666667,10,9.01
10185,534,6.055555556,7.5,6.777777778,8.6,8.197543099,7.59
10186,534,7.5,8,7.75,6.81,9.867069523,8.04
10187,534,5.555555556,8,6.777777778,5.896666667,7.329758495,6.7
10188,534,6.277777778,10,8.138888889,9.53,9.855419799,8.92
10189,534,3.916666667,10,6.958333333,6.11,7.845167489,6.97
10190,534,6.277777778,5,5.638888889,5.996666667,7.458552044,6.18
10191,534,9.5,10,9.75,8.813333333,9.934837093,9.56
10192,534,5.6,10,7.8,8.393333333,8.826577071,8.2
10193,534,8.833333333,10,9.416666667,8.15,9.727166529,9.18
10196,534,6,10,8,8.786666667,9.992481203,8.69
10197,534,7,10,8.5,7.796666667,8.543450342,8.34
10198,534,5,10,7.5,7.586666667,9.985284149,8.14
10199,534,10.5,10,10,7.22,7.588635286,8.7
10200,534,5.166666667,10,7.583333333,5.443333333,8.047619048,7.16
10201,534,8.055555556,10,9.027777778,8.02,9.47039072,8.89
10202,534,5.5,10,7.75,6.676666667,8.019748947,7.55
10204,534,7,10,8.5,7.976666667,9.854917106,8.71
10206,534,6.055555556,9.5,7.777777778,7.983333333,9.959498608,8.37
10208,534,9.5,10,9.75,9.473333333,9.874108348,9.71
10209,534,8.5,10,9.25,9.85,9.659858837,9.5
10210,534,5,10,7.5,7.196666667,9.265059981,7.87
10211,534,10.5,9,9.5,8.276666667,8.516716471,8.95
10213,534,5.333333333,10,7.666666667,7.453333333,9.917124542,8.18
10214,534,8,10,9,8.246666667,8.958333333,8.8
10215,534,9,10,9.5,8.686666667,9.115355054,9.2
10216,534,8,7.5,7.75,9.023333333,8.523809524,8.26
10217,534,8.6,9.5,9.05,9.486666667,10,9.4
10219,534,2.5,10,6.25,7.52,8.919590643,7.23
10220,534,8.5,5.5,7,6.976666667,6.468253968,6.86
10221,534,3.977777778,10,6.988888889,3.453333333,8.946418341,6.59
10223,534,9,10,9.5,8.443333333,7.486014716,8.73
10226,534,6.083333333,10,8.041666667,7,8.01984127,7.78
10227,534,9,10,9.5,7.176666667,7.050509607,8.31
10228,534,8.166666667,10,9.083333333,5.426666667,8.752649523,8.09
10230,534,5.166666667,10,7.583333333,7.35,7.94484127,7.62
10231,534,9,10,9.5,9.286666667,9.702380952,9.5
10232,534,7,10,8.5,6.706666667,9.986111111,8.42
10234,534,4.25,10,7.125,6.38,9.574979114,7.55
10237,534,5.6,10,7.8,7.61,8.368325831,7.89
10240,534,6.166666667,10,8.083333333,6.31,8.464285714,7.74
10169,538,3.9,10,6.95,7.026666667,8.977370722,7.48
10170,538,5.2,7.5,6.35,6.226666667,9.992063492,7.23
10171,538,10.5,9.5,9.75,9.276666667,9.952380952,9.68
10172,538,7.555555556,10,8.777777778,8.19,9.950654249,8.92
10175,538,7,10,8.5,9.796666667,10,9.2
10176,538,9,10,9.5,7.303333333,9.965747703,9.07
10181,538,9.433333333,10,9.716666667,7.09,9.921766922,9.11
10184,538,8.277777778,10,9.138888889,7.766666667,10,9.01
10186,538,7.5,8,7.75,6.81,9.867069523,8.04
10188,538,6.277777778,10,8.138888889,9.53,9.855419799,8.92
10189,538,3.916666667,10,6.958333333,6.11,7.845167489,6.97
10191,538,9.5,10,9.75,8.813333333,9.934837093,9.56
10192,538,5.6,10,7.8,8.393333333,8.826577071,8.2
10193,538,8.833333333,10,9.416666667,8.15,9.727166529,9.18
10196,538,6,10,8,8.786666667,9.992481203,8.69
10198,538,5,10,7.5,7.586666667,9.985284149,8.14
10199,538,10.5,10,10,7.22,7.588635286,8.7
10200,538,5.166666667,10,7.583333333,5.443333333,8.047619048,7.16
10201,538,8.055555556,10,9.027777778,8.02,9.47039072,8.89
10203,538,5.277777778,10,7.638888889,4.036666667,7.458005643,6.69
10204,538,7,10,8.5,7.976666667,9.854917106,8.71
10206,538,6.055555556,9.5,7.777777778,7.983333333,9.959498608,8.37
10208,538,9.5,10,9.75,9.473333333,9.874108348,9.71
10209,538,8.5,10,9.25,9.85,9.659858837,9.5
10210,538,5,10,7.5,7.196666667,9.265059981,7.87
10211,538,10.5,9,9.5,8.276666667,8.516716471,8.95
10213,538,5.333333333,10,7.666666667,7.453333333,9.917124542,8.18
10214,538,8,10,9,8.246666667,8.958333333,8.8
10215,538,9,10,9.5,8.686666667,9.115355054,9.2
10216,538,8,7.5,7.75,9.023333333,8.523809524,8.26
10217,538,8.6,9.5,9.05,9.486666667,10,9.4
10218,538,7.933333333,5.5,6.716666667,7.02,7.889901539,7.09
10219,538,2.5,10,6.25,7.52,8.919590643,7.23
10220,538,8.5,5.5,7,6.976666667,6.468253968,6.86
10221,538,3.977777778,10,6.988888889,3.453333333,8.946418341,6.59
10223,538,9,10,9.5,8.443333333,7.486014716,8.73
10226,538,6.083333333,10,8.041666667,7,8.01984127,7.78
10228,538,8.166666667,10,9.083333333,5.426666667,8.752649523,8.09
10230,538,5.166666667,10,7.583333333,7.35,7.94484127,7.62
10231,538,9,10,9.5,9.286666667,9.702380952,9.5
10232,538,7,10,8.5,6.706666667,9.986111111,8.42
10234,538,4.25,10,7.125,6.38,9.574979114,7.55
10240,538,6.166666667,10,8.083333333,6.31,8.464285714,7.74
10169,542,3.9,10,6.95,7.026666667,8.977370722,7.48
10170,542,5.2,7.5,6.35,6.226666667,9.992063492,7.23
10171,542,10.5,9.5,9.75,9.276666667,9.952380952,9.68
10172,542,7.555555556,10,8.777777778,8.19,9.950654249,8.92
10174,542,0.755555556,7.5,4.127777778,5.613333333,8.493107769,5.59
10175,542,7,10,8.5,9.796666667,10,9.2
10176,542,9,10,9.5,7.303333333,9.965747703,9.07
10178,542,4.805555556,7,5.902777778,5.743333333,8.238685361,6.45
10179,542,6.333333333,7.5,6.916666667,8.68,8.428571429,7.74
10181,542,9.433333333,10,9.716666667,7.09,9.921766922,9.11
10184,542,8.277777778,10,9.138888889,7.766666667,10,9.01
10185,542,6.055555556,7.5,6.777777778,8.6,8.197543099,7.59
10186,542,7.5,8,7.75,6.81,9.867069523,8.04
10188,542,6.277777778,10,8.138888889,9.53,9.855419799,8.92
10189,542,3.916666667,10,6.958333333,6.11,7.845167489,6.97
10190,542,6.277777778,5,5.638888889,5.996666667,7.458552044,6.18
10191,542,9.5,10,9.75,8.813333333,9.934837093,9.56
10192,542,5.6,10,7.8,8.393333333,8.826577071,8.2
10193,542,8.833333333,10,9.416666667,8.15,9.727166529,9.18
10196,542,6,10,8,8.786666667,9.992481203,8.69
10197,542,7,10,8.5,7.796666667,8.543450342,8.34
10198,542,5,10,7.5,7.586666667,9.985284149,8.14
10199,542,10.5,10,10,7.22,7.588635286,8.7
10201,542,8.055555556,10,9.027777778,8.02,9.47039072,8.89
10204,542,7,10,8.5,7.976666667,9.854917106,8.71
10206,542,6.055555556,9.5,7.777777778,7.983333333,9.959498608,8.37
10208,542,9.5,10,9.75,9.473333333,9.874108348,9.71
10209,542,8.5,10,9.25,9.85,9.659858837,9.5
10210,542,5,10,7.5,7.196666667,9.265059981,7.87
10213,542,5.333333333,10,7.666666667,7.453333333,9.917124542,8.18
10214,542,8,10,9,8.246666667,8.958333333,8.8
10215,542,9,10,9.5,8.686666667,9.115355054,9.2
10217,542,8.6,9.5,9.05,9.486666667,10,9.4
10218,542,7.933333333,5.5,6.716666667,7.02,7.889901539,7.09
10219,542,2.5,10,6.25,7.52,8.919590643,7.23
10221,542,3.977777778,10,6.988888889,3.453333333,8.946418341,6.59
10226,542,6.083333333,10,8.041666667,7,8.01984127,7.78
10228,542,8.166666667,10,9.083333333,5.426666667,8.752649523,8.09
10230,542,5.166666667,10,7.583333333,7.35,7.94484127,7.62
10231,542,9,10,9.5,9.286666667,9.702380952,9.5
10232,542,7,10,8.5,6.706666667,9.986111111,8.42
10234,542,4.25,10,7.125,6.38,9.574979114,7.55
10237,542,5.6,10,7.8,7.61,8.368325831,7.89
10240,542,6.166666667,10,8.083333333,6.31,8.464285714,7.74
10169,544,3.9,10,6.95,7.026666667,8.977370722,7.48
